,url,genre,game_details
150,https://store.steampowered.com/app/373420/Divinity_Original_Sin__Enhanced_Edition/,"Adventure,Indie,RPG,Strategy","Single-player,Multi-player,Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud"
151,https://store.steampowered.com/app/293760/Automation__The_Car_Company_Tycoon_Game/,"Simulation,Strategy,Early Access",Single-player
152,https://store.steampowered.com/app/115300/Call_of_Duty_Modern_Warfare_3/,Action,"Single-player,Multi-player,Co-op,Steam Achievements,Steam Cloud,Valve Anti-Cheat enabled"
153,https://store.steampowered.com/app/513710/SCUM/,"Action,Adventure,Indie,Massively Multiplayer,Early Access","Single-player,Multi-player,Online Multi-Player,MMO,Online Co-op,Steam Achievements,Steam Trading Cards"
154,https://store.steampowered.com/app/900270/Reventure/,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Cloud"
155,https://store.steampowered.com/app/448280/Job_Simulator/,Simulation,"Single-player,Steam Achievements,Steam Trading Cards,SteamVR Collectibles"
156,https://store.steampowered.com/app/447040/Watch_Dogs_2/,"Action,Adventure","Single-player,Co-op,In-App Purchases,Partial Controller Support"
157,https://store.steampowered.com/app/334230/Town_of_Salem/,"Indie,RPG,Strategy","Multi-player,Cross-Platform Multiplayer,Steam Achievements,In-App Purchases,Steam Cloud"
158,https://store.steampowered.com/app/339600/VEGA_Conflict/,"Free to Play,Massively Multiplayer,Strategy","Multi-player,MMO,Cross-Platform Multiplayer,Steam Achievements"
159,https://store.steampowered.com/app/690830/Foundation/,"Indie,Simulation,Strategy,Early Access","Single-player,Steam Achievements,Steam Cloud"
160,https://store.steampowered.com/app/750920/Shadow_of_the_Tomb_Raider/,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
161,https://store.steampowered.com/app/431240/Golf_With_Your_Friends/,"Casual,Indie,Sports,Early Access","Single-player,Online Multi-Player,Cross-Platform Multiplayer,Steam Achievements,Steam Workshop,Stats,Includes level editor"
162,https://store.steampowered.com/app/20920/The_Witcher_2_Assassins_of_Kings_Enhanced_Edition/,RPG,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards"
163,https://store.steampowered.com/bundle/4462/ARK_Survival_Evolved_Explorers_Edition/,"Action,Adventure,Indie,Massively Multiplayer,RPG","Single-player,Multi-player,MMO,Co-op,Downloadable Content,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Includes level editor"
164,https://store.steampowered.com/app/22330/The_Elder_Scrolls_IV_Oblivion_Game_of_the_Year_Edition/,RPG,"Single-player,Steam Cloud"
165,https://store.steampowered.com/app/231430/Company_of_Heroes_2/,Strategy,"Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats"
166,https://store.steampowered.com/app/218230/PlanetSide_2/,"Action,Free to Play,Massively Multiplayer","Multi-player,MMO,Steam Trading Cards"
167,https://store.steampowered.com/app/221680/Rocksmith_2014_Edition__Remastered/,"Casual,Simulation","Single-player,Shared/Split Screen,Steam Achievements,Steam Trading Cards,In-App Purchases,Partial Controller Support,Steam Cloud,Steam Leaderboards"
168,https://store.steampowered.com/app/311310/Naval_Action/,"Action,Adventure,Indie,Massively Multiplayer,Simulation,Strategy","Multi-player,Online Multi-Player,MMO,Online Co-op"
169,https://store.steampowered.com/bundle/8090/theHunter_Call_of_the_Wild__2019_Edition/,"Adventure,Simulation,Sports","Single-player,Multi-player,Downloadable Content,Steam Achievements,Steam Cloud"
170,https://store.steampowered.com/app/502500/ACE_COMBAT_7_SKIES_UNKNOWN/,"Action,Simulation","Single-player,Online Multi-Player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
171,https://store.steampowered.com/app/726830/Vacation_Simulator/,"Action,Adventure,Simulation","Single-player,Steam Achievements"
172,https://store.steampowered.com/bundle/3756/PAYDAY_2_Ultimate_Edition/,"Action,RPG,Violent","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Downloadable Content,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Partial Controller Support,Steam Cloud"
173,https://store.steampowered.com/app/228280/Baldurs_Gate_Enhanced_Edition/,"RPG,Strategy","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Captions available,Steam Cloud"
174,https://store.steampowered.com/app/695290/The_Golf_Club_2019_featuring_PGA_TOUR/,"Indie,Simulation,Sports,Strategy","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Steam Achievements,Full controller support,Stats,Steam Turn Notifications,Includes level editor"
175,https://store.steampowered.com/app/552520/Far_Cry_5/,"Action,Adventure","Single-player,Multi-player,Co-op,Steam Trading Cards,Captions available,In-App Purchases,Partial Controller Support,Includes level editor"
176,https://store.steampowered.com/app/880940/Pummel_Party/,"Action,Casual,Indie","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Shared/Split Screen,Steam Achievements,Full controller support"
177,https://store.steampowered.com/app/627690/Idle_Champions_of_the_Forgotten_Realms/,"Action,Adventure,Free to Play,Indie,Strategy,Early Access","Single-player,Steam Achievements,Steam Trading Cards,In-App Purchases"
178,https://store.steampowered.com/app/376210/The_Isle/,"Action,Adventure,Indie,Massively Multiplayer,Simulation,Early Access","Multi-player,Partial Controller Support,Valve Anti-Cheat enabled"
179,https://store.steampowered.com/app/266410/iRacing/,"Massively Multiplayer,Racing,Simulation,Sports","Single-player,Multi-player,MMO,Partial Controller Support"
180,https://store.steampowered.com/app/919640/Steel_Division_2/,"Indie,Strategy","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Steam Workshop,Steam Cloud"
181,https://store.steampowered.com/app/450540/Hot_Dogs_Horseshoes__Hand_Grenades/,"Action,Indie,Simulation,Early Access",Single-player
182,https://store.steampowered.com/app/459820/Crush_Crush/,"Casual,Free to Play,Indie","Single-player,Steam Achievements,Steam Trading Cards,In-App Purchases,Stats,Steam Leaderboards"
183,https://store.steampowered.com/app/202970/Call_of_Duty_Black_Ops_II/,Action,"Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Valve Anti-Cheat enabled,Steam Leaderboards"
184,https://store.steampowered.com/app/391540/Undertale/,"Indie,RPG","Single-player,Steam Trading Cards"
185,https://store.steampowered.com/app/601430/The_Evil_Within_2/,"Action,Adventure","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud"
186,https://store.steampowered.com/app/378860/Project_CARS_2/,Racing,"Single-player,Multi-player,Online Multi-Player,Steam Achievements,Steam Cloud,Steam Leaderboards"
187,https://store.steampowered.com/app/201270/Total_War_SHOGUN_2/,Strategy,"Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Valve Anti-Cheat enabled,Stats"
188,https://store.steampowered.com/app/39140/FINAL_FANTASY_VII/,RPG,"Single-player,Steam Achievements,Partial Controller Support"
189,https://store.steampowered.com/app/227300/Euro_Truck_Simulator_2/,"Indie,Simulation","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Includes level editor"
190,https://store.steampowered.com/app/392110/Endless_Space_2/,Strategy,"Single-player,Multi-player,Online Multi-Player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud"
191,https://store.steampowered.com/bundle/6107/BATTALION_1944_First_To_Fight_Edition/,"Action,Massively Multiplayer","Multi-player,Online Multi-Player,Downloadable Content,Steam Achievements,Steam Trading Cards,Steam Workshop,In-App Purchases,Partial Controller Support"
192,https://store.steampowered.com/bundle/11270/Beat_Saber__Game__Imagine_Dragons_Music_Pack/,Indie,"Single-player,Downloadable Content,Steam Leaderboards"
193,https://store.steampowered.com/app/674940/Stick_Fight_The_Game/,"Action,Casual,Indie","Multi-player,Online Multi-Player,Local Multi-Player,Shared/Split Screen,Partial Controller Support"
194,https://store.steampowered.com/app/699170/Fell_Seal_Arbiters_Mark/,"Indie,RPG,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
195,https://store.steampowered.com/app/831980/Out_of_the_Park_Baseball_20/,"Indie,Simulation,Sports,Strategy","Single-player,Steam Achievements,Steam Workshop,In-App Purchases"
196,https://store.steampowered.com/app/774861/Project_Winter/,"Action,Adventure,Casual,Indie,Strategy","Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud"
197,https://store.steampowered.com/app/205100/Dishonored/,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Cloud"
198,https://store.steampowered.com/app/244210/Assetto_Corsa/,"Indie,Racing,Simulation,Sports","Single-player,Online Multi-Player,Steam Achievements,Partial Controller Support,Steam Leaderboards,Includes level editor"
199,https://store.steampowered.com/app/557340/My_Friend_Pedro/,"Action,Indie","Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards"
200,https://store.steampowered.com/app/304050/Trove/,"Action,Adventure,Casual,Free to Play,Massively Multiplayer,RPG","Online Multi-Player,MMO,Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,In-App Purchases"
201,https://store.steampowered.com/app/666140/My_Time_At_Portia/,"Adventure,Casual,Indie,RPG,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
202,https://store.steampowered.com/app/611660/Fallout_4_VR/,RPG,"Single-player,SteamVR Collectibles"
203,https://store.steampowered.com/app/311690/Enter_the_Gungeon/,"Action,Adventure,Indie","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud"
204,https://store.steampowered.com/bundle/2564/NecroDancer_AMPLIFIED_PACK/,"Action,Indie,RPG","Single-player,Local Co-op,Downloadable Content,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor"
205,https://store.steampowered.com/app/342180/Arizona_Sunshine/,"Action,Adventure,Indie","Single-player,Multi-player,Online Multi-Player,Online Co-op,Steam Achievements,Steam Trading Cards,SteamVR Collectibles,Steam Cloud,Steam Leaderboards"
206,https://store.steampowered.com/app/266840/Age_of_Mythology_Extended_Edition/,"Simulation,Strategy","Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats,Steam Leaderboards,Includes level editor"
207,https://store.steampowered.com/app/872790/Football_Manager_2019/,"Simulation,Sports","Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Steam Leaderboards"
208,https://store.steampowered.com/app/637650/FINAL_FANTASY_XV_WINDOWS_EDITION/,RPG,"Single-player,Multi-player,Online Multi-Player,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
209,https://store.steampowered.com/app/451340/Gold_Rush_The_Game/,"Indie,Simulation","Single-player,Full controller support,Steam Trading Cards,Steam Cloud"
210,https://store.steampowered.com/app/1061090/Jump_King/,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support"
211,https://store.steampowered.com/app/900883/The_Elder_Scrolls_IV_Oblivion_Game_of_the_Year_Edition_Deluxe/,,"Single-player,Steam Cloud"
212,https://store.steampowered.com/app/24010/Train_Simulator_2019/,Simulation,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,In-App Purchases,Steam Cloud,Steam Leaderboards"
213,https://store.steampowered.com/bundle/10076/Deep_Ocean_Bundle/,"Adventure,Indie,Early Access","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Partial Controller Support"
214,https://store.steampowered.com/app/531510/Just_Shapes__Beats/,"Action,Indie","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
215,https://store.steampowered.com/app/10090/Call_of_Duty_World_at_War/,Action,"Single-player,Multi-player,Co-op"
216,https://store.steampowered.com/sub/183038/,Action,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
217,https://store.steampowered.com/app/232090/Killing_Floor_2/,Action,"Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,In-App Purchases,Valve Anti-Cheat enabled,Includes level editor"
218,https://store.steampowered.com/app/817540/SpellForce_3_Soul_Harvest/,"RPG,Strategy","Single-player,Multi-player,Online Multi-Player,Online Co-op,Steam Achievements,Steam Cloud,Includes level editor"
219,https://store.steampowered.com/app/433340/Slime_Rancher/,"Action,Adventure,Indie,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud"
220,https://store.steampowered.com/app/216150/MapleStory/,"Casual,Free to Play,Massively Multiplayer,RPG","Single-player,Multi-player,MMO,Co-op,Steam Trading Cards"
221,https://store.steampowered.com/app/824270/KovaaKs_FPS_Aim_Trainer/,"Action,Indie,Simulation","Single-player,Steam Workshop,Stats"
222,https://store.steampowered.com/app/48700/Mount__Blade_Warband/,"Action,RPG","Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Workshop"
223,https://store.steampowered.com/app/444200/World_of_Tanks_Blitz_MMO/,"Action,Free to Play,Massively Multiplayer","Online Multi-Player,MMO,Online Co-op,Cross-Platform Multiplayer,Steam Trading Cards,In-App Purchases"
224,https://store.steampowered.com/app/418460/Rising_Storm_2_Vietnam/,"Action,Massively Multiplayer,Simulation,Strategy","Multi-player,Online Multi-Player,Steam Achievements,Steam Trading Cards,Steam Workshop,In-App Purchases,Stats,Includes level editor"
225,https://store.steampowered.com/app/573090/Stormworks_Build_and_Rescue/,"Simulation,Early Access","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Workshop,Partial Controller Support"
226,https://store.steampowered.com/app/939960/Far_Cry_New_Dawn/,"Action,Adventure","Single-player,Online Co-op,Partial Controller Support"
227,https://store.steampowered.com/app/219740/Dont_Starve/,"Adventure,Indie,Simulation","Single-player,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud"
228,https://store.steampowered.com/app/715560/Eastshade/,"Adventure,Indie","Single-player,Steam Achievements,Full controller support"
229,https://store.steampowered.com/app/877200/Zero_Caliber_VR/,"Action,Casual,Indie,Simulation,Early Access","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op"
230,https://store.steampowered.com/bundle/10343/Conan_Exiles__Year_1_DLC_Bundle/,"Nudity,Violent,Gore,Action,Adventure,Massively Multiplayer,RPG,Strategy,Simulation","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Downloadable Content,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop"
